2024-10-11 15:53:18,431 - ==> Logging on master GPU: 0
2024-10-11 15:53:18,432 - ==> Running Trainer: CLSTrainer
2024-10-11 15:53:18,432 - ==> Using GPU: [0, 1, 2, 3, 4, 5, 6, 7] for Training
2024-10-11 15:53:18,432 - ==> Building model
2024-10-11 15:53:18,703 - ==> Creating optimizer
2024-10-11 15:53:18,708 - ==> Native DDP
2024-10-11 15:53:18,744 - ==> Loading dataset: ImageFolderLMDB
2024-10-11 15:53:18,817 - ==> ********** cfg ********** 
seed                                 : 42                                  
2024-10-12 04:37:00,615 - Train: 50.19% [188350/375300]  [150.6/300.0] [batch_t 0.194 (0.246)] [data_t 0.009] [optim_t 0.185] [lr 0.001506] [CE 3.515 (3.678)] [KD 0.000 (0.000)]
2024-10-12 04:37:12,355 - Train: 50.20% [188400/375300]  [150.6/300.0] [batch_t 0.238 (0.235)] [data_t 0.009] [optim_t 0.229] [lr 0.001506] [CE 3.805 (3.647)] [KD 0.000 (0.000)]
2024-10-12 04:37:24,089 - Train: 50.21% [188450/375300]  [150.6/300.0] [batch_t 0.235 (0.235)] [data_t 0.009] [optim_t 0.226] [lr 0.001505] [CE 3.420 (3.660)] [KD 0.000 (0.000)]
2024-10-12 04:37:35,961 - Train: 50.23% [188500/375300]  [150.7/300.0] [batch_t 0.261 (0.237)] [data_t 0.009] [optim_t 0.252] [lr 0.001504] [CE 3.535 (3.655)] [KD 0.000 (0.000)]
2024-10-12 04:37:47,965 - Train: 50.24% [188550/375300]  [150.7/300.0] [batch_t 0.255 (0.240)] [data_t 0.009] [optim_t 0.246] [lr 0.001504] [CE 3.519 (3.633)] [KD 0.000 (0.000)]
2024-10-12 04:37:59,799 - Train: 50.25% [188600/375300]  [150.8/300.0] [batch_t 0.269 (0.237)] [data_t 0.009] [optim_t 0.260] [lr 0.001503] [CE 3.626 (3.606)] [KD 0.000 (0.000)]
2024-10-12 04:38:11,526 - Train: 50.27% [188650/375300]  [150.8/300.0] [batch_t 0.262 (0.234)] [data_t 0.009] [optim_t 0.253] [lr 0.001503] [CE 3.920 (3.662)] [KD 0.000 (0.000)]
2024-10-12 04:38:23,459 - Train: 50.28% [188700/375300]  [150.8/300.0] [batch_t 0.182 (0.239)] [data_t 0.009] [optim_t 0.173] [lr 0.001502] [CE 3.596 (3.660)] [KD 0.000 (0.000)]
2024-10-12 04:38:34,892 - Train: 50.29% [188750/375300]  [150.9/300.0] [batch_t 0.230 (0.229)] [data_t 0.009] [optim_t 0.221] [lr 0.001501] [CE 3.804 (3.655)] [KD 0.000 (0.000)]
2024-10-12 04:38:46,599 - Train: 50.31% [188800/375300]  [150.9/300.0] [batch_t 0.214 (0.234)] [data_t 0.009] [optim_t 0.205] [lr 0.001501] [CE 3.199 (3.618)] [KD 0.000 (0.000)]
2024-10-12 04:38:58,502 - Train: 50.32% [188850/375300]  [151.0/300.0] [batch_t 0.265 (0.238)] [data_t 0.009] [optim_t 0.256] [lr 0.001500] [CE 3.923 (3.662)] [KD 0.000 (0.000)]
2024-10-12 04:39:09,959 - Train: 50.33% [188900/375300]  [151.0/300.0] [batch_t 0.179 (0.229)] [data_t 0.009] [optim_t 0.170] [lr 0.001499] [CE 3.451 (3.649)] [KD 0.000 (0.000)]
2024-10-12 04:39:10,138 - ==> Total time: 12:45:52	 Eta: 12:35:44 	Logged in 'runs/mobilemamba/CLSTrainer_MobileMamba_B2_ImageFolderLMDB_20241011-155318'
2024-10-12 04:39:23,838 - Train: 50.35% [188950/375300]  [151.0/300.0] [batch_t 0.187 (0.250)] [data_t 0.009] [optim_t 0.178] [lr 0.001499] [CE 3.883 (3.585)] [KD 0.000 (0.000)]
2024-10-12 04:39:35,529 - Train: 50.36% [189000/375300]  [151.1/300.0] [batch_t 0.188 (0.234)] [data_t 0.009] [optim_t 0.179] [lr 0.001498] [CE 3.900 (3.588)] [KD 0.000 (0.000)]
2024-10-12 04:39:47,077 - Train: 50.37% [189050/375300]  [151.1/300.0] [batch_t 0.232 (0.231)] [data_t 0.009] [optim_t 0.223] [lr 0.001498] [CE 3.426 (3.644)] [KD 0.000 (0.000)]
2024-10-12 04:39:59,035 - Train: 50.39% [189100/375300]  [151.2/300.0] [batch_t 0.263 (0.239)] [data_t 0.009] [optim_t 0.255] [lr 0.001497] [CE 3.418 (3.637)] [KD 0.000 (0.000)]
2024-10-12 04:40:10,518 - Train: 50.40% [189150/375300]  [151.2/300.0] [batch_t 0.217 (0.230)] [data_t 0.009] [optim_t 0.208] [lr 0.001496] [CE 3.719 (3.609)] [KD 0.000 (0.000)]
2024-10-12 04:40:21,900 - Train: 50.41% [189200/375300]  [151.2/300.0] [batch_t 0.215 (0.228)] [data_t 0.009] [optim_t 0.206] [lr 0.001496] [CE 3.877 (3.645)] [KD 0.000 (0.000)]
2024-10-12 04:40:33,344 - Train: 50.43% [189250/375300]  [151.3/300.0] [batch_t 0.223 (0.229)] [data_t 0.009] [optim_t 0.214] [lr 0.001495] [CE 3.642 (3.700)] [KD 0.000 (0.000)]
2024-10-12 04:40:45,047 - Train: 50.44% [189300/375300]  [151.3/300.0] [batch_t 0.241 (0.234)] [data_t 0.009] [optim_t 0.232] [lr 0.001495] [CE 3.380 (3.584)] [KD 0.000 (0.000)]
2024-10-12 04:40:56,442 - Train: 50.45% [189350/375300]  [151.4/300.0] [batch_t 0.224 (0.228)] [data_t 0.009] [optim_t 0.215] [lr 0.001494] [CE 3.487 (3.627)] [KD 0.000 (0.000)]
2024-10-12 04:41:07,875 - Train: 50.47% [189400/375300]  [151.4/300.0] [batch_t 0.191 (0.229)] [data_t 0.009] [optim_t 0.182] [lr 0.001493] [CE 3.742 (3.597)] [KD 0.000 (0.000)]
2024-10-12 04:41:19,384 - Train: 50.48% [189450/375300]  [151.4/300.0] [batch_t 0.244 (0.230)] [data_t 0.009] [optim_t 0.235] [lr 0.001493] [CE 3.670 (3.604)] [KD 0.000 (0.000)]
2024-10-12 04:41:30,988 - Train: 50.49% [189500/375300]  [151.5/300.0] [batch_t 0.185 (0.232)] [data_t 0.009] [optim_t 0.176] [lr 0.001492] [CE 3.331 (3.621)] [KD 0.000 (0.000)]
2024-10-12 04:41:42,245 - Train: 50.51% [189550/375300]  [151.5/300.0] [batch_t 0.246 (0.225)] [data_t 0.009] [optim_t 0.237] [lr 0.001491] [CE 3.429 (3.616)] [KD 0.000 (0.000)]
2024-10-12 04:41:53,782 - Train: 50.52% [189600/375300]  [151.6/300.0] [batch_t 0.246 (0.231)] [data_t 0.009] [optim_t 0.237] [lr 0.001491] [CE 3.224 (3.640)] [KD 0.000 (0.000)]
2024-10-12 04:42:05,260 - Train: 50.53% [189650/375300]  [151.6/300.0] [batch_t 0.268 (0.229)] [data_t 0.009] [optim_t 0.259] [lr 0.001490] [CE 3.395 (3.565)] [KD 0.000 (0.000)]
2024-10-12 04:42:16,919 - Train: 50.55% [189700/375300]  [151.6/300.0] [batch_t 0.258 (0.233)] [data_t 0.009] [optim_t 0.249] [lr 0.001490] [CE 3.801 (3.629)] [KD 0.000 (0.000)]
2024-10-12 04:42:28,363 - Train: 50.56% [189750/375300]  [151.7/300.0] [batch_t 0.222 (0.229)] [data_t 0.009] [optim_t 0.213] [lr 0.001489] [CE 3.067 (3.638)] [KD 0.000 (0.000)]
2024-10-12 04:42:40,079 - Train: 50.57% [189800/375300]  [151.7/300.0] [batch_t 0.273 (0.234)] [data_t 0.009] [optim_t 0.264] [lr 0.001488] [CE 3.508 (3.627)] [KD 0.000 (0.000)]
2024-10-12 04:42:51,763 - Train: 50.59% [189850/375300]  [151.8/300.0] [batch_t 0.269 (0.234)] [data_t 0.009] [optim_t 0.260] [lr 0.001488] [CE 3.477 (3.633)] [KD 0.000 (0.000)]
2024-10-12 04:43:03,297 - Train: 50.60% [189900/375300]  [151.8/300.0] [batch_t 0.224 (0.231)] [data_t 0.009] [optim_t 0.215] [lr 0.001487] [CE 3.907 (3.650)] [KD 0.000 (0.000)]
2024-10-12 04:43:14,837 - Train: 50.61% [189950/375300]  [151.8/300.0] [batch_t 0.205 (0.231)] [data_t 0.009] [optim_t 0.196] [lr 0.001486] [CE 3.635 (3.631)] [KD 0.000 (0.000)]
2024-10-12 04:43:26,727 - Train: 50.63% [190000/375300]  [151.9/300.0] [batch_t 0.182 (0.238)] [data_t 0.009] [optim_t 0.173] [lr 0.001486] [CE 3.596 (3.618)] [KD 0.000 (0.000)]
2024-10-12 04:43:38,074 - Train: 50.64% [190050/375300]  [151.9/300.0] [batch_t 0.232 (0.227)] [data_t 0.009] [optim_t 0.223] [lr 0.001485] [CE 3.532 (3.613)] [KD 0.000 (0.000)]
2024-10-12 04:43:49,814 - Train: 50.65% [190100/375300]  [152.0/300.0] [batch_t 0.272 (0.235)] [data_t 0.009] [optim_t 0.263] [lr 0.001485] [CE 3.559 (3.595)] [KD 0.000 (0.000)]
2024-10-12 04:44:01,043 - Train: 50.67% [190150/375300]  [152.0/300.0] [batch_t 0.180 (0.224)] [data_t 0.009] [optim_t 0.172] [lr 0.001484] [CE 4.029 (3.635)] [KD 0.000 (0.000)]
2024-10-12 04:44:01,403 - ==> Total time: 12:50:44	 Eta: 12:30:27 	Logged in 'runs/mobilemamba/CLSTrainer_MobileMamba_B2_ImageFolderLMDB_20241011-155318'
2024-10-12 04:44:17,648 - Train: 50.68% [190200/375300]  [152.0/300.0] [batch_t 0.186 (0.237)] [data_t 0.009] [optim_t 0.177] [lr 0.001483] [CE 3.764 (3.594)] [KD 0.000 (0.000)]
2024-10-12 04:44:29,259 - Train: 50.69% [190250/375300]  [152.1/300.0] [batch_t 0.233 (0.232)] [data_t 0.059] [optim_t 0.173] [lr 0.001483] [CE 3.697 (3.603)] [KD 0.000 (0.000)]
2024-10-12 04:44:41,111 - Train: 50.71% [190300/375300]  [152.1/300.0] [batch_t 0.218 (0.237)] [data_t 0.009] [optim_t 0.209] [lr 0.001482] [CE 3.579 (3.599)] [KD 0.000 (0.000)]
2024-10-12 04:44:53,012 - Train: 50.72% [190350/375300]  [152.2/300.0] [batch_t 0.182 (0.238)] [data_t 0.009] [optim_t 0.173] [lr 0.001481] [CE 3.850 (3.640)] [KD 0.000 (0.000)]
2024-10-12 04:45:04,478 - Train: 50.73% [190400/375300]  [152.2/300.0] [batch_t 0.241 (0.229)] [data_t 0.009] [optim_t 0.233] [lr 0.001481] [CE 3.797 (3.608)] [KD 0.000 (0.000)]
2024-10-12 04:45:15,900 - Train: 50.75% [190450/375300]  [152.2/300.0] [batch_t 0.222 (0.228)] [data_t 0.009] [optim_t 0.213] [lr 0.001480] [CE 3.708 (3.611)] [KD 0.000 (0.000)]
2024-10-12 04:45:27,132 - Train: 50.76% [190500/375300]  [152.3/300.0] [batch_t 0.251 (0.225)] [data_t 0.009] [optim_t 0.242] [lr 0.001480] [CE 3.690 (3.581)] [KD 0.000 (0.000)]
2024-10-12 04:45:38,667 - Train: 50.77% [190550/375300]  [152.3/300.0] [batch_t 0.238 (0.231)] [data_t 0.009] [optim_t 0.229] [lr 0.001479] [CE 3.654 (3.604)] [KD 0.000 (0.000)]
2024-10-12 04:45:50,088 - Train: 50.79% [190600/375300]  [152.4/300.0] [batch_t 0.219 (0.228)] [data_t 0.009] [optim_t 0.210] [lr 0.001478] [CE 3.655 (3.624)] [KD 0.000 (0.000)]
2024-10-12 04:46:01,306 - Train: 50.80% [190650/375300]  [152.4/300.0] [batch_t 0.230 (0.224)] [data_t 0.009] [optim_t 0.221] [lr 0.001478] [CE 3.503 (3.598)] [KD 0.000 (0.000)]
2024-10-12 04:46:12,859 - Train: 50.81% [190700/375300]  [152.4/300.0] [batch_t 0.182 (0.231)] [data_t 0.009] [optim_t 0.173] [lr 0.001477] [CE 3.803 (3.578)] [KD 0.000 (0.000)]
2024-10-12 04:46:24,361 - Train: 50.83% [190750/375300]  [152.5/300.0] [batch_t 0.252 (0.230)] [data_t 0.009] [optim_t 0.243] [lr 0.001476] [CE 3.917 (3.612)] [KD 0.000 (0.000)]
2024-10-12 04:46:36,422 - Train: 50.84% [190800/375300]  [152.5/300.0] [batch_t 0.272 (0.241)] [data_t 0.009] [optim_t 0.263] [lr 0.001476] [CE 3.789 (3.634)] [KD 0.000 (0.000)]
2024-10-12 04:46:48,127 - Train: 50.85% [190850/375300]  [152.6/300.0] [batch_t 0.251 (0.234)] [data_t 0.009] [optim_t 0.242] [lr 0.001475] [CE 3.796 (3.597)] [KD 0.000 (0.000)]
2024-10-12 04:47:00,187 - Train: 50.87% [190900/375300]  [152.6/300.0] [batch_t 0.217 (0.241)] [data_t 0.009] [optim_t 0.208] [lr 0.001475] [CE 3.684 (3.699)] [KD 0.000 (0.000)]
2024-10-12 04:47:12,035 - Train: 50.88% [190950/375300]  [152.6/300.0] [batch_t 0.261 (0.237)] [data_t 0.009] [optim_t 0.252] [lr 0.001474] [CE 3.821 (3.646)] [KD 0.000 (0.000)]
2024-10-12 04:47:24,050 - Train: 50.89% [191000/375300]  [152.7/300.0] [batch_t 0.197 (0.240)] [data_t 0.009] [optim_t 0.189] [lr 0.001473] [CE 3.799 (3.606)] [KD 0.000 (0.000)]
2024-10-12 04:47:35,996 - Train: 50.91% [191050/375300]  [152.7/300.0] [batch_t 0.283 (0.239)] [data_t 0.009] [optim_t 0.274] [lr 0.001473] [CE 3.582 (3.573)] [KD 0.000 (0.000)]
2024-10-12 04:47:47,970 - Train: 50.92% [191100/375300]  [152.8/300.0] [batch_t 0.268 (0.239)] [data_t 0.009] [optim_t 0.260] [lr 0.001472] [CE 3.689 (3.625)] [KD 0.000 (0.000)]
2024-10-12 04:48:00,008 - Train: 50.93% [191150/375300]  [152.8/300.0] [batch_t 0.247 (0.241)] [data_t 0.009] [optim_t 0.238] [lr 0.001472] [CE 3.853 (3.644)] [KD 0.000 (0.000)]
2024-10-12 04:48:12,084 - Train: 50.95% [191200/375300]  [152.8/300.0] [batch_t 0.224 (0.241)] [data_t 0.009] [optim_t 0.215] [lr 0.001471] [CE 3.165 (3.651)] [KD 0.000 (0.000)]
2024-10-12 04:48:23,956 - Train: 50.96% [191250/375300]  [152.9/300.0] [batch_t 0.251 (0.237)] [data_t 0.009] [optim_t 0.242] [lr 0.001470] [CE 3.615 (3.605)] [KD 0.000 (0.000)]
2024-10-12 04:48:35,863 - Train: 50.97% [191300/375300]  [152.9/300.0] [batch_t 0.185 (0.238)] [data_t 0.009] [optim_t 0.176] [lr 0.001470] [CE 3.650 (3.564)] [KD 0.000 (0.000)]
2024-10-12 04:48:47,573 - Train: 50.99% [191350/375300]  [153.0/300.0] [batch_t 0.268 (0.234)] [data_t 0.009] [optim_t 0.259] [lr 0.001469] [CE 3.123 (3.644)] [KD 0.000 (0.000)]
2024-10-12 04:48:59,155 - Train: 51.00% [191400/375300]  [153.0/300.0] [batch_t 0.179 (0.232)] [data_t 0.009] [optim_t 0.171] [lr 0.001468] [CE 3.769 (3.650)] [KD 0.000 (0.000)]
2024-10-12 04:48:59,694 - ==> Total time: 12:55:42	 Eta: 12:25:17 	Logged in 'runs/mobilemamba/CLSTrainer_MobileMamba_B2_ImageFolderLMDB_20241011-155318'
2024-10-12 04:49:13,161 - Train: 51.01% [191450/375300]  [153.0/300.0] [batch_t 0.316 (0.258)] [data_t 0.009] [optim_t 0.307] [lr 0.001468] [CE 3.682 (3.580)] [KD 0.000 (0.000)]
2024-10-12 04:49:24,552 - Train: 51.03% [191500/375300]  [153.1/300.0] [batch_t 0.269 (0.228)] [data_t 0.009] [optim_t 0.260] [lr 0.001467] [CE 3.771 (3.589)] [KD 0.000 (0.000)]
2024-10-12 04:49:36,004 - Train: 51.04% [191550/375300]  [153.1/300.0] [batch_t 0.224 (0.229)] [data_t 0.009] [optim_t 0.215] [lr 0.001467] [CE 3.789 (3.582)] [KD 0.000 (0.000)]
2024-10-12 04:49:47,522 - Train: 51.05% [191600/375300]  [153.2/300.0] [batch_t 0.253 (0.230)] [data_t 0.009] [optim_t 0.244] [lr 0.001466] [CE 3.529 (3.616)] [KD 0.000 (0.000)]
2024-10-12 04:49:59,250 - Train: 51.07% [191650/375300]  [153.2/300.0] [batch_t 0.184 (0.234)] [data_t 0.009] [optim_t 0.175] [lr 0.001465] [CE 3.588 (3.622)] [KD 0.000 (0.000)]
2024-10-12 04:50:10,571 - Train: 51.08% [191700/375300]  [153.2/300.0] [batch_t 0.281 (0.226)] [data_t 0.009] [optim_t 0.272] [lr 0.001465] [CE 3.851 (3.610)] [KD 0.000 (0.000)]
2024-10-12 04:50:22,223 - Train: 51.09% [191750/375300]  [153.3/300.0] [batch_t 0.221 (0.233)] [data_t 0.009] [optim_t 0.212] [lr 0.001464] [CE 3.741 (3.630)] [KD 0.000 (0.000)]
2024-10-12 04:50:33,722 - Train: 51.11% [191800/375300]  [153.3/300.0] [batch_t 0.218 (0.230)] [data_t 0.009] [optim_t 0.209] [lr 0.001463] [CE 3.670 (3.598)] [KD 0.000 (0.000)]
2024-10-12 04:50:45,154 - Train: 51.12% [191850/375300]  [153.4/300.0] [batch_t 0.212 (0.229)] [data_t 0.009] [optim_t 0.203] [lr 0.001463] [CE 3.793 (3.569)] [KD 0.000 (0.000)]
2024-10-12 04:50:56,545 - Train: 51.13% [191900/375300]  [153.4/300.0] [batch_t 0.191 (0.228)] [data_t 0.009] [optim_t 0.182] [lr 0.001462] [CE 3.506 (3.644)] [KD 0.000 (0.000)]
2024-10-12 04:51:08,043 - Train: 51.15% [191950/375300]  [153.4/300.0] [batch_t 0.213 (0.230)] [data_t 0.009] [optim_t 0.204] [lr 0.001462] [CE 3.434 (3.562)] [KD 0.000 (0.000)]
2024-10-12 04:51:19,771 - Train: 51.16% [192000/375300]  [153.5/300.0] [batch_t 0.228 (0.234)] [data_t 0.009] [optim_t 0.219] [lr 0.001461] [CE 3.483 (3.578)] [KD 0.000 (0.000)]
2024-10-12 04:51:31,116 - Train: 51.17% [192050/375300]  [153.5/300.0] [batch_t 0.240 (0.227)] [data_t 0.009] [optim_t 0.231] [lr 0.001460] [CE 3.247 (3.602)] [KD 0.000 (0.000)]
2024-10-12 04:51:42,477 - Train: 51.19% [192100/375300]  [153.6/300.0] [batch_t 0.191 (0.227)] [data_t 0.009] [optim_t 0.182] [lr 0.001460] [CE 3.685 (3.625)] [KD 0.000 (0.000)]
2024-10-12 04:51:53,757 - Train: 51.20% [192150/375300]  [153.6/300.0] [batch_t 0.257 (0.225)] [data_t 0.009] [optim_t 0.249] [lr 0.001459] [CE 3.587 (3.641)] [KD 0.000 (0.000)]
2024-10-12 04:52:05,238 - Train: 51.21% [192200/375300]  [153.6/300.0] [batch_t 0.211 (0.230)] [data_t 0.009] [optim_t 0.202] [lr 0.001458] [CE 3.570 (3.617)] [KD 0.000 (0.000)]
2024-10-12 04:52:16,856 - Train: 51.23% [192250/375300]  [153.7/300.0] [batch_t 0.274 (0.232)] [data_t 0.009] [optim_t 0.265] [lr 0.001458] [CE 3.710 (3.630)] [KD 0.000 (0.000)]
2024-10-12 04:52:28,507 - Train: 51.24% [192300/375300]  [153.7/300.0] [batch_t 0.189 (0.233)] [data_t 0.009] [optim_t 0.181] [lr 0.001457] [CE 3.645 (3.596)] [KD 0.000 (0.000)]
2024-10-12 04:52:39,439 - Train: 51.25% [192350/375300]  [153.8/300.0] [batch_t 0.225 (0.219)] [data_t 0.009] [optim_t 0.216] [lr 0.001457] [CE 3.833 (3.610)] [KD 0.000 (0.000)]
2024-10-12 04:52:50,790 - Train: 51.27% [192400/375300]  [153.8/300.0] [batch_t 0.204 (0.227)] [data_t 0.009] [optim_t 0.196] [lr 0.001456] [CE 3.362 (3.620)] [KD 0.000 (0.000)]
2024-10-12 04:53:02,300 - Train: 51.28% [192450/375300]  [153.8/300.0] [batch_t 0.385 (0.230)] [data_t 0.009] [optim_t 0.376] [lr 0.001455] [CE 3.423 (3.610)] [KD 0.000 (0.000)]
2024-10-12 04:53:13,669 - Train: 51.29% [192500/375300]  [153.9/300.0] [batch_t 0.198 (0.227)] [data_t 0.009] [optim_t 0.189] [lr 0.001455] [CE 3.433 (3.657)] [KD 0.000 (0.000)]
2024-10-12 04:53:25,381 - Train: 51.31% [192550/375300]  [153.9/300.0] [batch_t 0.191 (0.234)] [data_t 0.009] [optim_t 0.182] [lr 0.001454] [CE 3.453 (3.570)] [KD 0.000 (0.000)]
2024-10-12 04:53:37,546 - Train: 51.32% [192600/375300]  [154.0/300.0] [batch_t 0.243 (0.243)] [data_t 0.009] [optim_t 0.235] [lr 0.001453] [CE 3.622 (3.597)] [KD 0.000 (0.000)]
2024-10-12 04:53:48,923 - Train: 51.33% [192650/375300]  [154.0/300.0] [batch_t 0.183 (0.227)] [data_t 0.009] [optim_t 0.174] [lr 0.001453] [CE 3.307 (3.609)] [KD 0.000 (0.000)]
2024-10-12 04:53:49,659 - ==> Total time: 13:00:32	 Eta: 12:19:59 	Logged in 'runs/mobilemamba/CLSTrainer_MobileMamba_B2_ImageFolderLMDB_20241011-155318'
2024-10-12 04:54:03,015 - Train: 51.35% [192700/375300]  [154.0/300.0] [batch_t 0.258 (0.266)] [data_t 0.009] [optim_t 0.249] [lr 0.001452] [CE 3.478 (3.557)] [KD 0.000 (0.000)]
2024-10-12 04:54:14,419 - Train: 51.36% [192750/375300]  [154.1/300.0] [batch_t 0.187 (0.228)] [data_t 0.009] [optim_t 0.178] [lr 0.001452] [CE 3.200 (3.569)] [KD 0.000 (0.000)]
2024-10-12 04:54:26,252 - Train: 51.37% [192800/375300]  [154.1/300.0] [batch_t 0.227 (0.237)] [data_t 0.009] [optim_t 0.219] [lr 0.001451] [CE 3.511 (3.593)] [KD 0.000 (0.000)]
2024-10-12 04:54:38,140 - Train: 51.39% [192850/375300]  [154.2/300.0] [batch_t 0.213 (0.238)] [data_t 0.009] [optim_t 0.204] [lr 0.001450] [CE 3.833 (3.622)] [KD 0.000 (0.000)]
2024-10-12 04:54:50,270 - Train: 51.40% [192900/375300]  [154.2/300.0] [batch_t 0.290 (0.242)] [data_t 0.009] [optim_t 0.281] [lr 0.001450] [CE 3.796 (3.631)] [KD 0.000 (0.000)]
2024-10-12 04:55:02,423 - Train: 51.41% [192950/375300]  [154.2/300.0] [batch_t 0.250 (0.243)] [data_t 0.009] [optim_t 0.241] [lr 0.001449] [CE 3.551 (3.623)] [KD 0.000 (0.000)]
2024-10-12 04:55:14,690 - Train: 51.43% [193000/375300]  [154.3/300.0] [batch_t 0.273 (0.245)] [data_t 0.009] [optim_t 0.264] [lr 0.001449] [CE 3.712 (3.593)] [KD 0.000 (0.000)]
2024-10-12 04:55:26,979 - Train: 51.44% [193050/375300]  [154.3/300.0] [batch_t 0.216 (0.246)] [data_t 0.009] [optim_t 0.207] [lr 0.001448] [CE 3.383 (3.585)] [KD 0.000 (0.000)]
2024-10-12 04:55:39,374 - Train: 51.45% [193100/375300]  [154.4/300.0] [batch_t 0.260 (0.248)] [data_t 0.009] [optim_t 0.251] [lr 0.001447] [CE 3.628 (3.616)] [KD 0.000 (0.000)]
2024-10-12 04:55:51,503 - Train: 51.47% [193150/375300]  [154.4/300.0] [batch_t 0.218 (0.242)] [data_t 0.009] [optim_t 0.209] [lr 0.001447] [CE 3.446 (3.552)] [KD 0.000 (0.000)]
2024-10-12 04:56:03,878 - Train: 51.48% [193200/375300]  [154.4/300.0] [batch_t 0.261 (0.247)] [data_t 0.009] [optim_t 0.252] [lr 0.001446] [CE 3.579 (3.629)] [KD 0.000 (0.000)]
2024-10-12 04:56:15,948 - Train: 51.49% [193250/375300]  [154.5/300.0] [batch_t 0.185 (0.241)] [data_t 0.009] [optim_t 0.176] [lr 0.001445] [CE 3.799 (3.605)] [KD 0.000 (0.000)]
2024-10-12 04:56:27,676 - Train: 51.51% [193300/375300]  [154.5/300.0] [batch_t 0.284 (0.234)] [data_t 0.009] [optim_t 0.275] [lr 0.001445] [CE 3.630 (3.603)] [KD 0.000 (0.000)]
2024-10-12 04:56:39,684 - Train: 51.52% [193350/375300]  [154.6/300.0] [batch_t 0.281 (0.240)] [data_t 0.009] [optim_t 0.272] [lr 0.001444] [CE 3.472 (3.600)] [KD 0.000 (0.000)]
2024-10-12 04:56:51,550 - Train: 51.53% [193400/375300]  [154.6/300.0] [batch_t 0.261 (0.237)] [data_t 0.009] [optim_t 0.253] [lr 0.001444] [CE 3.756 (3.600)] [KD 0.000 (0.000)]
2024-10-12 04:57:03,588 - Train: 51.55% [193450/375300]  [154.6/300.0] [batch_t 0.235 (0.241)] [data_t 0.009] [optim_t 0.227] [lr 0.001443] [CE 3.401 (3.596)] [KD 0.000 (0.000)]
2024-10-12 04:57:15,852 - Train: 51.56% [193500/375300]  [154.7/300.0] [batch_t 0.252 (0.245)] [data_t 0.009] [optim_t 0.243] [lr 0.001442] [CE 3.533 (3.591)] [KD 0.000 (0.000)]
2024-10-12 04:57:27,680 - Train: 51.57% [193550/375300]  [154.7/300.0] [batch_t 0.245 (0.236)] [data_t 0.009] [optim_t 0.236] [lr 0.001442] [CE 3.854 (3.658)] [KD 0.000 (0.000)]
2024-10-12 04:57:39,613 - Train: 51.59% [193600/375300]  [154.8/300.0] [batch_t 0.231 (0.239)] [data_t 0.009] [optim_t 0.222] [lr 0.001441] [CE 3.834 (3.601)] [KD 0.000 (0.000)]
2024-10-12 04:57:51,668 - Train: 51.60% [193650/375300]  [154.8/300.0] [batch_t 0.235 (0.241)] [data_t 0.009] [optim_t 0.226] [lr 0.001440] [CE 3.346 (3.609)] [KD 0.000 (0.000)]
2024-10-12 04:58:03,764 - Train: 51.61% [193700/375300]  [154.8/300.0] [batch_t 0.260 (0.242)] [data_t 0.009] [optim_t 0.251] [lr 0.001440] [CE 3.567 (3.643)] [KD 0.000 (0.000)]
2024-10-12 04:58:15,857 - Train: 51.63% [193750/375300]  [154.9/300.0] [batch_t 0.251 (0.242)] [data_t 0.009] [optim_t 0.242] [lr 0.001439] [CE 3.553 (3.633)] [KD 0.000 (0.000)]
2024-10-12 04:58:27,727 - Train: 51.64% [193800/375300]  [154.9/300.0] [batch_t 0.230 (0.237)] [data_t 0.009] [optim_t 0.221] [lr 0.001439] [CE 3.773 (3.583)] [KD 0.000 (0.000)]
2024-10-12 04:58:39,809 - Train: 51.65% [193850/375300]  [155.0/300.0] [batch_t 0.259 (0.242)] [data_t 0.009] [optim_t 0.251] [lr 0.001438] [CE 3.659 (3.544)] [KD 0.000 (0.000)]
2024-10-12 04:58:51,312 - Train: 51.67% [193900/375300]  [155.0/300.0] [batch_t 0.182 (0.230)] [data_t 0.009] [optim_t 0.174] [lr 0.001437] [CE 3.835 (3.614)] [KD 0.000 (0.000)]
2024-10-12 04:59:04,170 - Test (net): 100.00% [50/50] [batch_t 0.069 (0.234)] [top1_cnt  36714] [top5_cnt  46009] [top_all  50000]
2024-10-12 04:59:04,171 - net: 73.428 (92.018)
2024-10-12 04:59:16,132 - Test (net_E): 100.00% [50/50] [batch_t 0.069 (0.232)] [top1_cnt  39026] [top5_cnt  47111] [top_all  50000]
2024-10-12 04:59:16,132 - net_E: 78.052 (94.222)
2024-10-12 04:59:16,265 - Max [top1: 73.428 (epoch: 155)] [top1-ema: 78.052 (epoch: 155)]
2024-10-12 04:59:16,265 - ==> Total time: 13:05:58	 Eta: 12:15:16 	Logged in 'runs/mobilemamba/CLSTrainer_MobileMamba_B2_ImageFolderLMDB_20241011-155318'
2024-10-12 04:59:32,879 - Train: 51.68% [193950/375300]  [155.0/300.0] [batch_t 0.838 (0.248)] [data_t 0.662] [optim_t 0.176] [lr 0.001437] [CE 3.415 (3.568)] [KD 0.000 (0.000)]
